no_attrib,scaling,test_size,activation,optimiser,no_epochs,batch_size,loss
6,TRUE,0.3,sigmoid,nadam,100,10,15.20191263
7,TRUE,0.3,sigmoid,nadam,100,10,26.48286759
8,TRUE,0.3,sigmoid,nadam,100,10,16.63776292
9,TRUE,0.3,sigmoid,nadam,100,10,11.64129014
10,TRUE,0.3,sigmoid,nadam,100,10,14.81733187
11,TRUE,0.3,sigmoid,nadam,100,10,20.05576987
1,TRUE,0.3,exponential,nadam,100,10,27.40430581
2,TRUE,0.3,exponential,nadam,100,10,16.95876548
3,TRUE,0.3,exponential,nadam,100,10,12.39672601
4,TRUE,0.3,exponential,nadam,100,10,19.02264685
5,TRUE,0.3,exponential,nadam,100,10,9.77021639
6,TRUE,0.3,exponential,nadam,100,10,13.71627642
7,TRUE,0.3,exponential,nadam,100,10,16.93779258
8,TRUE,0.3,exponential,nadam,100,10,19.53786458
9,TRUE,0.3,exponential,nadam,100,10,20.12923898
10,TRUE,0.3,exponential,nadam,100,10,8.620349733
11,TRUE,0.3,exponential,nadam,100,10,22.33092976
1,TRUE,0.3,elu,nadam,100,10,30.80871321
2,TRUE,0.3,elu,nadam,100,10,18.92224056
3,TRUE,0.3,elu,nadam,100,10,18.39643127
4,TRUE,0.3,elu,nadam,100,10,10.6557711
5,TRUE,0.3,elu,nadam,100,10,14.99172191
6,TRUE,0.3,elu,nadam,100,10,13.46783864
7,TRUE,0.3,elu,nadam,100,10,11.83261608
8,TRUE,0.3,elu,nadam,100,10,12.87230306
9,TRUE,0.3,elu,nadam,100,10,8.297372667
10,TRUE,0.3,elu,nadam,100,10,14.29741809
11,TRUE,0.3,elu,nadam,100,10,11.53522311
1,TRUE,0.3,linear,nadam,100,10,40.2737744
2,TRUE,0.3,linear,nadam,100,10,44.90602353
3,TRUE,0.3,linear,nadam,100,10,32.19040499
4,TRUE,0.3,linear,nadam,100,10,23.11390631
5,TRUE,0.3,linear,nadam,100,10,25.54140031
6,TRUE,0.3,linear,nadam,100,10,30.38926145
7,TRUE,0.3,linear,nadam,100,10,26.4504006
8,TRUE,0.3,linear,nadam,100,10,31.10684345
9,TRUE,0.3,linear,nadam,100,10,27.75793517
10,TRUE,0.3,linear,nadam,100,10,34.74743517
11,TRUE,0.3,linear,nadam,100,10,20.58788917
1,TRUE,0.3,relu,nadam,100,10,27.94927587
2,TRUE,0.3,relu,nadam,100,10,20.85492691
3,TRUE,0.3,relu,nadam,100,10,21.61861962
4,TRUE,0.3,relu,nadam,100,10,17.62612077
5,TRUE,0.3,relu,nadam,100,10,11.34678785
6,TRUE,0.3,relu,nadam,100,10,18.00971704
7,TRUE,0.3,relu,nadam,100,10,16.68631438
8,TRUE,0.3,relu,nadam,100,10,9.730187416
9,TRUE,0.3,relu,nadam,100,10,12.86549016
10,TRUE,0.3,relu,nadam,100,10,17.76423836
11,TRUE,0.3,relu,nadam,100,10,10.46832898
1,TRUE,0.3,tanh,nadam,100,10,23.79016003
2,TRUE,0.3,tanh,nadam,100,10,15.85287626
3,TRUE,0.3,tanh,nadam,100,10,12.92256742
4,TRUE,0.3,tanh,nadam,100,10,22.05902531
5,TRUE,0.3,tanh,nadam,100,10,13.0138224
6,TRUE,0.3,tanh,nadam,100,10,18.49357464
7,TRUE,0.3,tanh,nadam,100,10,15.46416865
8,TRUE,0.3,tanh,nadam,100,10,19.40298096
9,TRUE,0.3,tanh,nadam,100,10,24.67589158
10,TRUE,0.3,tanh,nadam,100,10,15.25561398
11,TRUE,0.3,tanh,nadam,100,10,16.08774685
1,TRUE,0.3,sigmoid,nadam,100,10,30.59432471
2,TRUE,0.3,sigmoid,nadam,100,10,16.5436836
3,TRUE,0.3,sigmoid,nadam,100,10,22.82146981
4,TRUE,0.3,sigmoid,nadam,100,10,22.33997721
5,TRUE,0.3,sigmoid,nadam,100,10,14.87634355
6,TRUE,0.3,sigmoid,nadam,100,10,15.20191263
7,TRUE,0.3,sigmoid,nadam,100,10,26.48286759
8,TRUE,0.3,sigmoid,nadam,100,10,16.63776292
9,TRUE,0.3,sigmoid,nadam,100,10,11.64129014
10,TRUE,0.3,sigmoid,nadam,100,10,14.81733187
11,TRUE,0.3,sigmoid,nadam,100,10,20.05576987
1,TRUE,0.3,exponential,nadam,100,10,27.40430581
2,TRUE,0.3,exponential,nadam,100,10,16.95876548
3,TRUE,0.3,exponential,nadam,100,10,12.39672601
4,TRUE,0.3,exponential,nadam,100,10,19.02264685
5,TRUE,0.3,exponential,nadam,100,10,9.77021639
6,TRUE,0.3,exponential,nadam,100,10,13.71627642
7,TRUE,0.3,exponential,nadam,100,10,16.93779258
8,TRUE,0.3,exponential,nadam,100,10,19.53786458
9,TRUE,0.3,exponential,nadam,100,10,20.12923898
10,TRUE,0.3,exponential,nadam,100,10,8.620349733
11,TRUE,0.3,exponential,nadam,100,10,22.33092976
1,TRUE,0.3,elu,nadam,100,10,30.80871321
2,TRUE,0.3,elu,nadam,100,10,18.92224056
3,TRUE,0.3,elu,nadam,100,10,18.39643127
4,TRUE,0.3,elu,nadam,100,10,10.6557711
5,TRUE,0.3,elu,nadam,100,10,14.99172191
6,TRUE,0.3,elu,nadam,100,10,13.46783864
7,TRUE,0.3,elu,nadam,100,10,11.83261608
8,TRUE,0.3,elu,nadam,100,10,12.87230306
9,TRUE,0.3,elu,nadam,100,10,8.297372667
10,TRUE,0.3,elu,nadam,100,10,14.29741809
11,TRUE,0.3,elu,nadam,100,10,11.53522311
1,TRUE,0.3,linear,nadam,100,10,40.2737744
2,TRUE,0.3,linear,nadam,100,10,44.90602353
3,TRUE,0.3,linear,nadam,100,10,32.19040499
4,TRUE,0.3,linear,nadam,100,10,23.11390631
5,TRUE,0.3,linear,nadam,100,10,25.54140031
6,TRUE,0.3,linear,nadam,100,10,30.38926145
7,TRUE,0.3,linear,nadam,100,10,26.4504006
8,TRUE,0.3,linear,nadam,100,10,31.10684345
9,TRUE,0.3,linear,nadam,100,10,27.75793517
10,TRUE,0.3,linear,nadam,100,10,34.74743517
11,TRUE,0.3,linear,nadam,100,10,20.58788917
1,TRUE,0.3,relu,adam,100,10,31.32344477
2,TRUE,0.3,relu,adam,100,10,12.02350396
3,TRUE,0.3,relu,adam,100,10,14.70188924
4,TRUE,0.3,relu,adam,100,10,18.26180343
5,TRUE,0.3,relu,adam,100,10,18.63612797
6,TRUE,0.3,relu,adam,100,10,10.97244418
7,TRUE,0.3,relu,adam,100,10,15.31779244
8,TRUE,0.3,relu,adam,100,10,11.40070012
9,TRUE,0.3,relu,adam,100,10,13.03871426
10,TRUE,0.3,relu,adam,100,10,19.33499005
11,TRUE,0.3,relu,adam,100,10,10.66133268
1,TRUE,0.3,tanh,adam,100,10,27.23597727
2,TRUE,0.3,tanh,adam,100,10,20.5485868
3,TRUE,0.3,tanh,adam,100,10,23.81883737
4,TRUE,0.3,tanh,adam,100,10,22.64582222
5,TRUE,0.3,tanh,adam,100,10,18.42382085
6,TRUE,0.3,tanh,adam,100,10,25.87642228
7,TRUE,0.3,tanh,adam,100,10,22.15646367
8,TRUE,0.3,tanh,adam,100,10,21.51418867
9,TRUE,0.3,tanh,adam,100,10,20.75371973
10,TRUE,0.3,tanh,adam,100,10,19.41013607
11,TRUE,0.3,tanh,adam,100,10,19.305701
1,TRUE,0.3,sigmoid,adam,100,10,30.63282314
2,TRUE,0.3,sigmoid,adam,100,10,24.31940405
3,TRUE,0.3,sigmoid,adam,100,10,28.37278266
4,TRUE,0.3,sigmoid,adam,100,10,17.3230643
5,TRUE,0.3,sigmoid,adam,100,10,25.66996143
6,TRUE,0.3,sigmoid,adam,100,10,23.26781484
7,TRUE,0.3,sigmoid,adam,100,10,25.13940912
8,TRUE,0.3,sigmoid,adam,100,10,18.47597122
9,TRUE,0.3,sigmoid,adam,100,10,30.14216935
10,TRUE,0.3,sigmoid,adam,100,10,15.68442124
11,TRUE,0.3,sigmoid,adam,100,10,21.94929253
1,TRUE,0.3,exponential,adam,100,10,23.20520632
2,TRUE,0.3,exponential,adam,100,10,22.68520124
3,TRUE,0.3,exponential,adam,100,10,16.68603616
4,TRUE,0.3,exponential,adam,100,10,24.85342889
5,TRUE,0.3,exponential,adam,100,10,22.32076284
6,TRUE,0.3,exponential,adam,100,10,12.87600324
7,TRUE,0.3,exponential,adam,100,10,18.59546345
8,TRUE,0.3,exponential,adam,100,10,17.89019577
9,TRUE,0.3,exponential,adam,100,10,9.502262919
10,TRUE,0.3,exponential,adam,100,10,20.43398872
11,TRUE,0.3,exponential,adam,100,10,9.064541139
1,TRUE,0.3,elu,adam,100,10,23.85490779
2,TRUE,0.3,elu,adam,100,10,27.79947261
3,TRUE,0.3,elu,adam,100,10,20.71217108
4,TRUE,0.3,elu,adam,100,10,20.18338459
5,TRUE,0.3,elu,adam,100,10,13.89686414
6,TRUE,0.3,elu,adam,100,10,21.13743672
7,TRUE,0.3,elu,adam,100,10,11.68219591
8,TRUE,0.3,elu,adam,100,10,20.88967855
9,TRUE,0.3,elu,adam,100,10,22.37892171
10,TRUE,0.3,elu,adam,100,10,16.33801556
11,TRUE,0.3,elu,adam,100,10,20.57391889
1,TRUE,0.3,linear,adam,100,10,37.01865708
2,TRUE,0.3,linear,adam,100,10,28.54092036
3,TRUE,0.3,linear,adam,100,10,31.71402098
4,TRUE,0.3,linear,adam,100,10,43.10164296
5,TRUE,0.3,linear,adam,100,10,25.8683825
6,TRUE,0.3,linear,adam,100,10,40.72824579
7,TRUE,0.3,linear,adam,100,10,37.12063799
8,TRUE,0.3,linear,adam,100,10,17.83317004
9,TRUE,0.3,linear,adam,100,10,30.38673923
10,TRUE,0.3,linear,adam,100,10,24.85381548
11,TRUE,0.3,linear,adam,100,10,16.282729
1,TRUE,0.3,relu,nadam,100,10,27.94927587
2,TRUE,0.3,relu,nadam,100,10,20.85492691
3,TRUE,0.3,relu,nadam,100,10,21.61861962
4,TRUE,0.3,relu,nadam,100,10,17.62612077
5,TRUE,0.3,relu,nadam,100,10,11.34678785
6,TRUE,0.3,relu,nadam,100,10,18.00971704
7,TRUE,0.3,relu,nadam,100,10,16.68631438
8,TRUE,0.3,relu,nadam,100,10,9.730187416
9,TRUE,0.3,relu,nadam,100,10,12.86549016
10,TRUE,0.3,relu,nadam,100,10,17.76423836
11,TRUE,0.3,relu,nadam,100,10,10.46832898
1,TRUE,0.3,tanh,nadam,100,10,23.79016003
2,TRUE,0.3,tanh,nadam,100,10,15.85287626
3,TRUE,0.3,tanh,nadam,100,10,12.92256742
4,TRUE,0.3,tanh,nadam,100,10,22.05902531
5,TRUE,0.3,tanh,nadam,100,10,13.0138224
6,TRUE,0.3,tanh,nadam,100,10,18.49357464
7,TRUE,0.3,tanh,nadam,100,10,15.46416865
8,TRUE,0.3,tanh,nadam,100,10,19.40298096
9,TRUE,0.3,tanh,nadam,100,10,24.67589158
10,TRUE,0.3,tanh,nadam,100,10,15.25561398
11,TRUE,0.3,tanh,nadam,100,10,16.08774685
1,TRUE,0.3,sigmoid,nadam,100,10,30.59432471
2,TRUE,0.3,sigmoid,nadam,100,10,16.5436836
3,TRUE,0.3,sigmoid,nadam,100,10,22.82146981
4,TRUE,0.3,sigmoid,nadam,100,10,22.33997721
5,TRUE,0.3,sigmoid,nadam,100,10,14.87634355
6,TRUE,0.3,sigmoid,nadam,100,10,15.20191263
7,TRUE,0.3,sigmoid,nadam,100,10,26.48286759
8,TRUE,0.3,sigmoid,nadam,100,10,16.63776292
9,TRUE,0.3,sigmoid,nadam,100,10,11.64129014
10,TRUE,0.3,sigmoid,nadam,100,10,14.81733187
11,TRUE,0.3,sigmoid,nadam,100,10,20.05576987
1,TRUE,0.3,exponential,nadam,100,10,27.40430581
2,TRUE,0.3,exponential,nadam,100,10,16.95876548
3,TRUE,0.3,exponential,nadam,100,10,12.39672601
4,TRUE,0.3,exponential,nadam,100,10,19.02264685
5,TRUE,0.3,exponential,nadam,100,10,9.77021639
6,TRUE,0.3,exponential,nadam,100,10,13.71627642
7,TRUE,0.3,exponential,nadam,100,10,16.93779258
8,TRUE,0.3,exponential,nadam,100,10,19.53786458
9,TRUE,0.3,exponential,nadam,100,10,20.12923898
10,TRUE,0.3,exponential,nadam,100,10,8.620349733
11,TRUE,0.3,exponential,nadam,100,10,22.33092976
1,TRUE,0.3,elu,nadam,100,10,30.80871321
2,TRUE,0.3,elu,nadam,100,10,18.92224056
3,TRUE,0.3,elu,nadam,100,10,18.39643127
4,TRUE,0.3,elu,nadam,100,10,10.6557711
5,TRUE,0.3,elu,nadam,100,10,14.99172191
6,TRUE,0.3,elu,nadam,100,10,13.46783864
7,TRUE,0.3,elu,nadam,100,10,11.83261608
8,TRUE,0.3,elu,nadam,100,10,12.87230306
9,TRUE,0.3,elu,nadam,100,10,8.297372667
10,TRUE,0.3,elu,nadam,100,10,14.29741809
11,TRUE,0.3,elu,nadam,100,10,11.53522311
1,TRUE,0.3,linear,nadam,100,10,40.2737744
2,TRUE,0.3,linear,nadam,100,10,44.90602353
3,TRUE,0.3,linear,nadam,100,10,32.19040499
4,TRUE,0.3,linear,nadam,100,10,23.11390631
5,TRUE,0.3,linear,nadam,100,10,25.54140031
6,TRUE,0.3,linear,nadam,100,10,30.38926145
7,TRUE,0.3,linear,nadam,100,10,26.4504006
8,TRUE,0.3,linear,nadam,100,10,31.10684345
9,TRUE,0.3,linear,nadam,100,10,27.75793517
10,TRUE,0.3,linear,nadam,100,10,34.74743517
11,TRUE,0.3,linear,nadam,100,10,20.58788917
1,TRUE,0.3,relu,adam,100,10,31.32344477
2,TRUE,0.3,relu,adam,100,10,12.02350396
3,TRUE,0.3,relu,adam,100,10,14.70188924
4,TRUE,0.3,relu,adam,100,10,18.26180343
5,TRUE,0.3,relu,adam,100,10,18.63612797
6,TRUE,0.3,relu,adam,100,10,10.97244418
7,TRUE,0.3,relu,adam,100,10,15.31779244
8,TRUE,0.3,relu,adam,100,10,11.40070012
9,TRUE,0.3,relu,adam,100,10,13.03871426
10,TRUE,0.3,relu,adam,100,10,19.33499005
11,TRUE,0.3,relu,adam,100,10,10.66133268
1,TRUE,0.3,tanh,adam,100,10,27.23597727
2,TRUE,0.3,tanh,adam,100,10,20.5485868
3,TRUE,0.3,tanh,adam,100,10,23.81883737
4,TRUE,0.3,tanh,adam,100,10,22.64582222
5,TRUE,0.3,tanh,adam,100,10,18.42382085
6,TRUE,0.3,tanh,adam,100,10,25.87642228
7,TRUE,0.3,tanh,adam,100,10,22.15646367
8,TRUE,0.3,tanh,adam,100,10,21.51418867
9,TRUE,0.3,tanh,adam,100,10,20.75371973
10,TRUE,0.3,tanh,adam,100,10,19.41013607
11,TRUE,0.3,tanh,adam,100,10,19.305701
1,TRUE,0.3,sigmoid,adam,100,10,30.63282314
2,TRUE,0.3,sigmoid,adam,100,10,24.31940405
3,TRUE,0.3,sigmoid,adam,100,10,28.37278266
4,TRUE,0.3,sigmoid,adam,100,10,17.3230643
5,TRUE,0.3,sigmoid,adam,100,10,25.66996143
6,TRUE,0.3,sigmoid,adam,100,10,23.26781484
7,TRUE,0.3,sigmoid,adam,100,10,25.13940912
8,TRUE,0.3,sigmoid,adam,100,10,18.47597122
9,TRUE,0.3,sigmoid,adam,100,10,30.14216935
10,TRUE,0.3,sigmoid,adam,100,10,15.68442124
11,TRUE,0.3,sigmoid,adam,100,10,21.94929253
1,TRUE,0.3,exponential,adam,100,10,23.20520632
2,TRUE,0.3,exponential,adam,100,10,22.68520124
3,TRUE,0.3,exponential,adam,100,10,16.68603616
4,TRUE,0.3,exponential,adam,100,10,24.85342889
5,TRUE,0.3,exponential,adam,100,10,22.32076284
6,TRUE,0.3,exponential,adam,100,10,12.87600324
7,TRUE,0.3,exponential,adam,100,10,18.59546345
8,TRUE,0.3,exponential,adam,100,10,17.89019577
9,TRUE,0.3,exponential,adam,100,10,9.502262919
10,TRUE,0.3,exponential,adam,100,10,20.43398872
11,TRUE,0.3,exponential,adam,100,10,9.064541139
1,TRUE,0.3,elu,adam,100,10,23.85490779
2,TRUE,0.3,elu,adam,100,10,27.79947261
3,TRUE,0.3,elu,adam,100,10,20.71217108
4,TRUE,0.3,elu,adam,100,10,20.18338459
5,TRUE,0.3,elu,adam,100,10,13.89686414
6,TRUE,0.3,elu,adam,100,10,21.13743672
7,TRUE,0.3,elu,adam,100,10,11.68219591
8,TRUE,0.3,elu,adam,100,10,20.88967855
9,TRUE,0.3,elu,adam,100,10,22.37892171
10,TRUE,0.3,elu,adam,100,10,16.33801556
11,TRUE,0.3,elu,adam,100,10,20.57391889
1,TRUE,0.3,linear,adam,100,10,37.01865708
2,TRUE,0.3,linear,adam,100,10,28.54092036
3,TRUE,0.3,linear,adam,100,10,31.71402098
4,TRUE,0.3,linear,adam,100,10,43.10164296
5,TRUE,0.3,linear,adam,100,10,25.8683825
6,TRUE,0.3,linear,adam,100,10,40.72824579
7,TRUE,0.3,linear,adam,100,10,37.12063799
8,TRUE,0.3,linear,adam,100,10,17.83317004
9,TRUE,0.3,linear,adam,100,10,30.38673923
10,TRUE,0.3,linear,adam,100,10,24.85381548
11,TRUE,0.3,linear,adam,100,10,16.282729
1,TRUE,0.3,relu,sgd,100,10,25.958264
2,TRUE,0.3,relu,sgd,100,10,31.37284349
3,TRUE,0.3,relu,sgd,100,10,33.30243743
4,TRUE,0.3,relu,sgd,100,10,20.77786797
5,TRUE,0.3,relu,sgd,100,10,12.05824704
6,TRUE,0.3,relu,sgd,100,10,25.06201844
7,TRUE,0.3,relu,sgd,100,10,17.45724487
8,TRUE,0.3,relu,sgd,100,10,21.83358142
9,TRUE,0.3,relu,sgd,100,10,17.38492002
10,TRUE,0.3,relu,sgd,100,10,13.57916681
11,TRUE,0.3,relu,sgd,100,10,11.21798706
1,TRUE,0.3,tanh,sgd,100,10,26.17261525
2,TRUE,0.3,tanh,sgd,100,10,15.13639571
3,TRUE,0.3,tanh,sgd,100,10,26.18681275
4,TRUE,0.3,tanh,sgd,100,10,20.1035213
5,TRUE,0.3,tanh,sgd,100,10,15.59060619
6,TRUE,0.3,tanh,sgd,100,10,20.62446589
7,TRUE,0.3,tanh,sgd,100,10,10.25633867
8,TRUE,0.3,tanh,sgd,100,10,14.02871368
9,TRUE,0.3,tanh,sgd,100,10,24.57738063
10,TRUE,0.3,tanh,sgd,100,10,15.91579588
11,TRUE,0.3,tanh,sgd,100,10,13.59800349
1,TRUE,0.3,sigmoid,sgd,100,10,28.28143812
2,TRUE,0.3,sigmoid,sgd,100,10,20.87812424
3,TRUE,0.3,sigmoid,sgd,100,10,25.21018011
4,TRUE,0.3,sigmoid,sgd,100,10,16.37202725
5,TRUE,0.3,sigmoid,sgd,100,10,16.94512663
6,TRUE,0.3,sigmoid,sgd,100,10,19.48497381
7,TRUE,0.3,sigmoid,sgd,100,10,11.15786086
8,TRUE,0.3,sigmoid,sgd,100,10,13.83541112
9,TRUE,0.3,sigmoid,sgd,100,10,12.50833888
10,TRUE,0.3,sigmoid,sgd,100,10,11.94750997
11,TRUE,0.3,sigmoid,sgd,100,10,9.509869149
1,TRUE,0.3,exponential,sgd,100,10,36.65283725
2,TRUE,0.3,exponential,sgd,100,10,
3,TRUE,0.3,exponential,sgd,100,10,
4,TRUE,0.3,exponential,sgd,100,10,
5,TRUE,0.3,exponential,sgd,100,10,
6,TRUE,0.3,exponential,sgd,100,10,
7,TRUE,0.3,exponential,sgd,100,10,
8,TRUE,0.3,exponential,sgd,100,10,
9,TRUE,0.3,exponential,sgd,100,10,
10,TRUE,0.3,exponential,sgd,100,10,
11,TRUE,0.3,exponential,sgd,100,10,
1,TRUE,0.3,elu,sgd,100,10,32.99542236
2,TRUE,0.3,elu,sgd,100,10,23.17856698
3,TRUE,0.3,elu,sgd,100,10,17.6900966
4,TRUE,0.3,elu,sgd,100,10,19.0799428
5,TRUE,0.3,elu,sgd,100,10,12.49771018
6,TRUE,0.3,elu,sgd,100,10,28.89073924
7,TRUE,0.3,elu,sgd,100,10,14.90862129
8,TRUE,0.3,elu,sgd,100,10,20.41630394
9,TRUE,0.3,elu,sgd,100,10,9.37905688
10,TRUE,0.3,elu,sgd,100,10,18.27885583
11,TRUE,0.3,elu,sgd,100,10,14.31759531
1,TRUE,0.3,linear,sgd,100,10,39.48835574
2,TRUE,0.3,linear,sgd,100,10,28.44345655
3,TRUE,0.3,linear,sgd,100,10,30.24170062
4,TRUE,0.3,linear,sgd,100,10,33.87402133
5,TRUE,0.3,linear,sgd,100,10,23.83769949
6,TRUE,0.3,linear,sgd,100,10,36.68303279
7,TRUE,0.3,linear,sgd,100,10,38.48714367
8,TRUE,0.3,linear,sgd,100,10,31.63395932
9,TRUE,0.3,linear,sgd,100,10,23.11204318
10,TRUE,0.3,linear,sgd,100,10,36.56740901
11,TRUE,0.3,linear,sgd,100,10,64.46902827
1,TRUE,0.3,relu,sgd,100,10,35.90644144
2,TRUE,0.3,relu,sgd,100,10,23.42081833
3,TRUE,0.3,relu,sgd,100,10,21.95446481
4,TRUE,0.3,relu,sgd,100,10,18.14203609
5,TRUE,0.3,relu,sgd,100,10,19.79475408
6,TRUE,0.3,relu,sgd,100,10,17.80897161
7,TRUE,0.3,relu,sgd,100,10,16.10314274
8,TRUE,0.3,relu,sgd,100,10,18.08798213
9,TRUE,0.3,relu,sgd,100,10,13.11986697
10,TRUE,0.3,relu,sgd,100,10,12.48914433
11,TRUE,0.3,relu,sgd,100,10,19.21222546
1,TRUE,0.3,tanh,sgd,100,10,31.58027478
2,TRUE,0.3,tanh,sgd,100,10,20.432127
3,TRUE,0.3,tanh,sgd,100,10,21.73044807
4,TRUE,0.3,tanh,sgd,100,10,17.47929161
5,TRUE,0.3,tanh,sgd,100,10,24.45630691
6,TRUE,0.3,tanh,sgd,100,10,14.65269751
7,TRUE,0.3,tanh,sgd,100,10,16.669099
8,TRUE,0.3,tanh,sgd,100,10,14.21847396
9,TRUE,0.3,tanh,sgd,100,10,16.4659732
10,TRUE,0.3,tanh,sgd,100,10,21.41280877
11,TRUE,0.3,tanh,sgd,100,10,12.29712316
1,TRUE,0.3,sigmoid,sgd,100,10,25.09098585
2,TRUE,0.3,sigmoid,sgd,100,10,25.47802815
3,TRUE,0.3,sigmoid,sgd,100,10,19.38934512
4,TRUE,0.3,sigmoid,sgd,100,10,12.00581423
5,TRUE,0.3,sigmoid,sgd,100,10,11.45421327
6,TRUE,0.3,sigmoid,sgd,100,10,12.45368114
7,TRUE,0.3,sigmoid,sgd,100,10,12.17373098
8,TRUE,0.3,sigmoid,sgd,100,10,10.15768071
9,TRUE,0.3,sigmoid,sgd,100,10,11.28401977
10,TRUE,0.3,sigmoid,sgd,100,10,13.31087835
11,TRUE,0.3,sigmoid,sgd,100,10,10.82414185
1,TRUE,0.3,exponential,sgd,100,10,36.6117116
2,TRUE,0.3,exponential,sgd,100,10,
3,TRUE,0.3,exponential,sgd,100,10,
4,TRUE,0.3,exponential,sgd,100,10,
5,TRUE,0.3,exponential,sgd,100,10,
6,TRUE,0.3,exponential,sgd,100,10,
7,TRUE,0.3,exponential,sgd,100,10,
8,TRUE,0.3,exponential,sgd,100,10,
9,TRUE,0.3,exponential,sgd,100,10,
10,TRUE,0.3,exponential,sgd,100,10,
11,TRUE,0.3,exponential,sgd,100,10,
1,TRUE,0.3,elu,sgd,100,10,29.9021883
2,TRUE,0.3,elu,sgd,100,10,31.7118717
3,TRUE,0.3,elu,sgd,100,10,22.03955083
4,TRUE,0.3,elu,sgd,100,10,23.85552768
5,TRUE,0.3,elu,sgd,100,10,13.77716107
6,TRUE,0.3,elu,sgd,100,10,12.68037108
7,TRUE,0.3,elu,sgd,100,10,35.1208223
8,TRUE,0.3,elu,sgd,100,10,20.23027259
9,TRUE,0.3,elu,sgd,100,10,15.70793473
10,TRUE,0.3,elu,sgd,100,10,22.54562057
11,TRUE,0.3,elu,sgd,100,10,18.18670353
1,TRUE,0.3,linear,sgd,100,10,39.07448176
2,TRUE,0.3,linear,sgd,100,10,35.06175694
3,TRUE,0.3,linear,sgd,100,10,30.02860551
4,TRUE,0.3,linear,sgd,100,10,25.95124777
5,TRUE,0.3,linear,sgd,100,10,27.72329541
6,TRUE,0.3,linear,sgd,100,10,26.41479723
7,TRUE,0.3,linear,sgd,100,10,28.60469898
8,TRUE,0.3,linear,sgd,100,10,21.933685
9,TRUE,0.3,linear,sgd,100,10,42.92822065
10,TRUE,0.3,linear,sgd,100,10,43.38677527
11,TRUE,0.3,linear,sgd,100,10,21.93621284
1,TRUE,0.3,relu,sgd,100,10,35.90644144
2,TRUE,0.3,relu,sgd,100,10,23.42081833
3,TRUE,0.3,relu,sgd,100,10,21.95446481
4,TRUE,0.3,relu,sgd,100,10,18.14203609
5,TRUE,0.3,relu,sgd,100,10,19.79475408
6,TRUE,0.3,relu,sgd,100,10,17.80897161
7,TRUE,0.3,relu,sgd,100,10,16.10314274
8,TRUE,0.3,relu,sgd,100,10,18.08798213
9,TRUE,0.3,relu,sgd,100,10,13.11986697
10,TRUE,0.3,relu,sgd,100,10,12.48914433
11,TRUE,0.3,relu,sgd,100,10,19.21222546
1,TRUE,0.3,tanh,sgd,100,10,31.58027478
2,TRUE,0.3,tanh,sgd,100,10,20.432127
3,TRUE,0.3,tanh,sgd,100,10,21.73044807
4,TRUE,0.3,tanh,sgd,100,10,17.47929161
5,TRUE,0.3,tanh,sgd,100,10,24.45630691
6,TRUE,0.3,tanh,sgd,100,10,14.65269751
7,TRUE,0.3,tanh,sgd,100,10,16.669099
8,TRUE,0.3,tanh,sgd,100,10,14.21847396
9,TRUE,0.3,tanh,sgd,100,10,16.4659732
10,TRUE,0.3,tanh,sgd,100,10,21.41280877
11,TRUE,0.3,tanh,sgd,100,10,12.29712316
1,TRUE,0.3,sigmoid,sgd,100,10,25.09098585
2,TRUE,0.3,sigmoid,sgd,100,10,25.47802815
3,TRUE,0.3,sigmoid,sgd,100,10,19.38934512
4,TRUE,0.3,sigmoid,sgd,100,10,12.00581423
5,TRUE,0.3,sigmoid,sgd,100,10,11.45421327
6,TRUE,0.3,sigmoid,sgd,100,10,12.45368114
7,TRUE,0.3,sigmoid,sgd,100,10,12.17373098
8,TRUE,0.3,sigmoid,sgd,100,10,10.15768071
9,TRUE,0.3,sigmoid,sgd,100,10,11.28401977
10,TRUE,0.3,sigmoid,sgd,100,10,13.31087835
11,TRUE,0.3,sigmoid,sgd,100,10,10.82414185
1,TRUE,0.3,exponential,sgd,100,10,36.6117116
2,TRUE,0.3,exponential,sgd,100,10,
3,TRUE,0.3,exponential,sgd,100,10,
4,TRUE,0.3,exponential,sgd,100,10,
5,TRUE,0.3,exponential,sgd,100,10,
6,TRUE,0.3,exponential,sgd,100,10,
7,TRUE,0.3,exponential,sgd,100,10,
8,TRUE,0.3,exponential,sgd,100,10,
9,TRUE,0.3,exponential,sgd,100,10,
10,TRUE,0.3,exponential,sgd,100,10,
11,TRUE,0.3,exponential,sgd,100,10,
1,TRUE,0.3,elu,sgd,100,10,29.9021883
2,TRUE,0.3,elu,sgd,100,10,31.7118717
3,TRUE,0.3,elu,sgd,100,10,22.03955083
4,TRUE,0.3,elu,sgd,100,10,23.85552768
5,TRUE,0.3,elu,sgd,100,10,13.77716107
6,TRUE,0.3,elu,sgd,100,10,12.68037108
7,TRUE,0.3,elu,sgd,100,10,35.1208223
8,TRUE,0.3,elu,sgd,100,10,20.23027259
9,TRUE,0.3,elu,sgd,100,10,15.70793473
10,TRUE,0.3,elu,sgd,100,10,22.54562057
11,TRUE,0.3,elu,sgd,100,10,18.18670353
1,TRUE,0.3,linear,sgd,100,10,39.07448176
2,TRUE,0.3,linear,sgd,100,10,35.06175694
3,TRUE,0.3,linear,sgd,100,10,30.02860551
4,TRUE,0.3,linear,sgd,100,10,25.95124777
